,,2018_2Q,2018_1Q,2017_4Q,2017_3Q,2017_2Q,2017_1Q,2016_4Q,2016_3Q
1440,稅後淨利,526.0,166.0,165.0,182.0,237.0,90.0,104.0,199.0
1440,每股盈餘,0.34,0.1,0.09,0.13,0.16,0.07,0.08,0.13
1441,營業收入淨額,442.0,427.0,395.0,401.0,437.0,390.0,387.0,371.0
1441,營業利益,-72.0,-43.0,-62.0,-55.0,-30.0,-46.0,-49.0,-41.0
1441,營業外收入及支出,1335.0,-27.0,-14.0,-14.0,7.0,-30.0,0.0,-27.0
1441,稅後淨利,-59.0,-75.0,-106.0,-68.0,-24.0,-96.0,-52.0,-64.0
1441,每股盈餘,15.3,-0.95,-1.46,-1.08,-0.37,-1.23,-0.55,-0.76
1443,營業收入淨額,261.0,240.0,394.0,238.0,271.0,263.0,446.0,213.0
1443,營業利益,-27.0,-48.0,-22.0,-4.0,-8.0,-4.0,24.0,25.0
1443,營業外收入及支出,47.0,11.0,-57.0,-19.0,-5.0,-110.0,3.0,-54.0
1443,稅後淨利,19.0,-37.0,-55.0,-25.0,-17.0,-117.0,22.0,-30.0
1443,每股盈餘,0.26,-0.25,-0.56,-0.16,-0.25,-0.82,0.09,-0.41
1444,營業收入淨額,3135.0,2957.0,2906.0,2985.0,2768.0,2446.0,2479.0,2284.0
1444,營業利益,61.0,86.0,32.0,24.0,-9.0,54.0,53.0,-76.0
1444,營業外收入及支出,305.0,-31.0,-11.0,85.0,35.0,-229.0,179.0,-144.0
1444,稅後淨利,242.0,17.0,5.0,79.0,-10.0,-147.0,224.0,-199.0
1444,每股盈餘,0.32,0.06,0.0,0.1,0.03,-0.14,0.21,-0.2
1445,營業收入淨額,430.0,374.0,421.0,406.0,405.0,381.0,436.0,408.0
1445,營業利益,-7.0,-19.0,-15.0,-13.0,-3.0,5.0,5.0,11.0
1445,營業外收入及支出,5.0,-2.0,15.0,23.0,1.0,-7.0,6.0,4.0
1445,稅後淨利,-1.0,-15.0,-11.0,-3.0,-3.0,-1.0,9.0,14.0
1445,每股盈餘,-0.01,-0.11,0.02,0.09,-0.02,-0.01,0.07,0.1
1446,營業收入淨額,147.0,71.0,119.0,154.0,140.0,115.0,150.0,301.0
1446,營業利益,-11.0,-28.0,-19.0,3.0,-11.0,-18.0,18.0,42.0
1446,營業外收入及支出,17.0,-3.0,-1.0,1.0,14.0,-9.0,-3.0,-4.0
1446,稅後淨利,4.0,-32.0,-18.0,3.0,2.0,-28.0,26.0,34.0
1446,每股盈餘,0.03,-0.23,-0.13,0.02,0.01,-0.2,0.1,0.25
1447,營業收入淨額,4654.0,4804.0,4546.0,4115.0,3492.0,4439.0,3890.0,3552.0
1447,營業利益,72.0,58.0,219.0,41.0,-298.0,219.0,90.0,-75.0
1447,營業外收入及支出,411.0,-122.0,-84.0,3.0,62.0,-412.0,194.0,-125.0
1447,稅後淨利,299.0,-57.0,169.0,50.0,-207.0,-143.0,222.0,-162.0
1447,每股盈餘,0.44,-0.02,0.13,0.05,-0.22,-0.17,0.26,-0.22
1449,營業收入淨額,634.0,560.0,654.0,614.0,746.0,651.0,765.0,805.0
1449,營業利益,-78.0,-93.0,-57.0,-63.0,-26.0,-11.0,-55.0,-10.0
1449,營業外收入及支出,-9.0,-14.0,130.0,114.0,6.0,-8.0,95.0,-7.0
1449,稅後淨利,-86.0,-107.0,-70.0,-109.0,-20.0,-22.0,-101.0,-20.0
1449,每股盈餘,-0.54,-0.73,0.55,0.26,-0.19,-0.15,-0.02,-0.19
1451,營業收入淨額,2284.0,1751.0,1950.0,2170.0,2379.0,2555.0,3150.0,3270.0
1451,營業利益,88.0,-31.0,106.0,29.0,-35.0,5.0,111.0,206.0
1451,營業外收入及支出,166.0,-14.0,44.0,59.0,-20.0,153.0,71.0,-6.0
1451,稅後淨利,180.0,-82.0,88.0,78.0,25.0,127.0,174.0,169.0
1451,每股盈餘,1.02,-0.4,0.41,0.39,-0.12,0.32,0.31,0.41
1452,營業收入淨額,472.0,532.0,511.0,506.0,531.0,566.0,515.0,492.0
1452,營業利益,39.0,59.0,47.0,49.0,62.0,73.0,40.0,47.0
1452,營業外收入及支出,10.0,1.0,8.0,15.0,2.0,2.0,25.0,24.0
1452,稅後淨利,37.0,48.0,38.0,56.0,52.0,57.0,57.0,63.0
1452,每股盈餘,0.3,0.38,0.36,0.41,0.4,0.46,0.44,0.48
1453,營業收入淨額,19.0,2.0,9.0,19.0,32.0,5.0,11.0,16.0
1453,營業利益,-5.0,-14.0,-14.0,-10.0,-9.0,-10.0,-12.0,-7.0
1453,營業外收入及支出,5.0,367.0,1.0,12.0,1.0,2.0,1.0,6.0
1453,稅後淨利,-5.0,-13.0,-14.0,-6.0,-8.0,-9.0,-10.0,-1.0
1453,每股盈餘,-0.01,3.94,-0.15,0.02,-0.09,-0.09,-0.11,-0.01
1454,營業收入淨額,505.0,458.0,488.0,461.0,485.0,456.0,480.0,447.0
1454,營業利益,16.0,2.0,0.0,-2.0,9.0,13.0,-2.0,8.0
1454,營業外收入及支出,9.0,-6.0,0.0,10.0,0.0,-7.0,5.0,6.0
1454,稅後淨利,25.0,1.0,0.0,4.0,8.0,5.0,5.0,12.0
1454,每股盈餘,0.19,0.01,0.0,0.05,0.06,0.04,0.04,0.09
1455,營業收入淨額,3985.0,4112.0,3977.0,3733.0,3130.0,4135.0,3580.0,3159.0
1455,營業利益,40.0,115.0,193.0,117.0,-320.0,331.0,81.0,12.0
1455,營業外收入及支出,150.0,-17.0,20.0,67.0,73.0,-72.0,54.0,21.0
1455,稅後淨利,129.0,86.0,168.0,139.0,-256.0,204.0,96.0,20.0
1455,每股盈餘,0.27,0.15,0.3,0.28,-0.34,0.35,0.18,0.05
1456,營業收入淨額,93.0,68.0,420.0,157.0,190.0,161.0,612.0,101.0
1456,營業利益,-1.0,8.0,50.0,1.0,6.0,5.0,93.0,10.0
1456,營業外收入及支出,-13.0,-14.0,3.0,-14.0,2.0,-11.0,-3.0,-13.0
1456,稅後淨利,-18.0,-6.0,63.0,-16.0,-12.0,-6.0,80.0,-3.0
1456,每股盈餘,-0.19,-0.07,0.61,-0.16,0.02,-0.06,0.86,-0.03
1457,營業收入淨額,1298.0,1379.0,1323.0,1189.0,1255.0,1165.0,1133.0,1049.0
1457,營業利益,102.0,85.0,51.0,50.0,59.0,67.0,-10.0,-14.0
1457,營業外收入及支出,32.0,356.0,397.0,221.0,-2.0,-47.0,-1.0,5.0
1457,稅後淨利,100.0,4.0,6.0,-8.0,36.0,38.0,-32.0,-44.0
1457,每股盈餘,0.18,1.58,1.61,0.83,0.03,0.06,-0.06,0.03
1459,營業收入淨額,909.0,876.0,947.0,847.0,848.0,764.0,806.0,713.0
1459,營業利益,-22.0,-24.0,-24.0,-46.0,-32.0,-15.0,3.0,-46.0
1459,營業外收入及支出,150.0,45.0,66.0,155.0,32.0,-46.0,-377.0,17.0
1459,稅後淨利,-43.0,-12.0,-9.0,48.0,-23.0,-57.0,-26.0,-24.0
1459,每股盈餘,0.36,0.07,0.13,0.34,0.0,-0.18,-1.19,-0.08
1460,營業收入淨額,2157.0,2370.0,2653.0,2081.0,1966.0,2147.0,2399.0,2266.0
1460,營業利益,27.0,94.0,117.0,76.0,41.0,120.0,200.0,142.0
1460,營業外收入及支出,71.0,-37.0,-4.0,-1.0,13.0,-59.0,56.0,-21.0
1460,稅後淨利,74.0,43.0,80.0,53.0,37.0,45.0,216.0,107.0
1460,每股盈餘,0.16,0.09,0.18,0.12,0.09,0.1,0.49,0.24
1463,營業收入淨額,264.0,350.0,112.0,513.0,263.0,843.0,1741.0,121.0
1463,營業利益,61.0,112.0,-8.0,174.0,63.0,387.0,681.0,3.0
1463,營業外收入及支出,24.0,20.0,12.0,41.0,19.0,23.0,7.0,37.0
1463,稅後淨利,81.0,126.0,0.0,199.0,80.0,389.0,668.0,37.0
1463,每股盈餘,0.44,0.66,0.02,1.09,0.42,1.98,3.32,0.23
1464,營業收入淨額,2171.0,2005.0,2386.0,1913.0,1804.0,1830.0,2196.0,1792.0
1464,營業利益,71.0,33.0,133.0,53.0,84.0,166.0,119.0,163.0
1464,營業外收入及支出,101.0,-36.0,-25.0,65.0,17.0,-43.0,50.0,-45.0
1464,稅後淨利,136.0,-12.0,80.0,110.0,80.0,103.0,142.0,118.0
1464,每股盈餘,0.38,-0.09,0.32,0.32,0.26,0.35,0.5,0.32
1465,營業收入淨額,434.0,367.0,479.0,473.0,485.0,437.0,489.0,532.0
1465,營業利益,-5.0,-26.0,-18.0,-6.0,-7.0,15.0,25.0,25.0
1465,營業外收入及支出,22.0,2.0,9.0,16.0,42.0,-20.0,34.0,-9.0
1465,稅後淨利,14.0,-23.0,-7.0,10.0,3.0,-2.0,53.0,17.0
1465,每股盈餘,0.15,-0.12,-0.05,0.1,0.3,-0.09,0.39,0.07
1466,營業收入淨額,1036.0,961.0,1010.0,1099.0,967.0,904.0,963.0,921.0
1466,營業利益,-19.0,-3.0,11.0,-23.0,-10.0,49.0,-13.0,-13.0
1466,營業外收入及支出,2.0,-12.0,-2.0,-6.0,-7.0,-25.0,-8.0,-17.0
1466,稅後淨利,-20.0,-12.0,17.0,-26.0,-14.0,24.0,-9.0,-5.0
1466,每股盈餘,-0.18,-0.11,0.16,-0.23,-0.13,0.18,-0.17,-0.12
1467,營業收入淨額,1895.0,1404.0,1895.0,2192.0,1621.0,1551.0,1707.0,2043.0
1467,營業利益,33.0,-134.0,-25.0,114.0,16.0,-28.0,-102.0,117.0
1467,營業外收入及支出,17.0,-9.0,-7.0,-16.0,-9.0,-21.0,-32.0,-46.0
1467,稅後淨利,10.0,-144.0,-13.0,45.0,-42.0,-59.0,-123.0,36.0
1467,每股盈餘,0.03,-0.69,-0.08,0.21,-0.21,-0.28,-0.27,0.25
1468,營業收入淨額,289.0,171.0,131.0,123.0,188.0,157.0,139.0,107.0
1468,營業利益,24.0,-21.0,-56.0,-52.0,-15.0,19.0,-17.0,-7.0
1468,營業外收入及支出,13.0,4.0,19.0,3.0,9.0,-30.0,-4.0,-26.0
1468,稅後淨利,35.0,-17.0,-45.0,-50.0,-8.0,-11.0,-23.0,-31.0
1468,每股盈餘,0.22,-0.1,-0.21,-0.27,-0.03,-0.08,-0.1,-0.19
1470,營業收入淨額,198.0,172.0,172.0,162.0,188.0,180.0,182.0,154.0
1470,營業利益,8.0,10.0,12.0,4.0,11.0,13.0,14.0,5.0
1470,營業外收入及支出,1.0,0.0,6.0,2.0,2.0,-1.0,5.0,-1.0
1470,稅後淨利,9.0,8.0,12.0,5.0,11.0,9.0,15.0,3.0
1470,每股盈餘,0.09,0.09,0.18,0.06,0.13,0.11,0.18,0.03
1472,營業收入淨額,116.0,183.0,226.0,213.0,159.0,158.0,249.0,238.0
1472,營業利益,-21.0,-31.0,24.0,-43.0,1.0,-22.0,11.0,0.0
1472,營業外收入及支出,2.0,-3.0,-3.0,-1.0,1.0,-4.0,-2.0,-5.0
1472,稅後淨利,-18.0,-32.0,21.0,-44.0,2.0,-25.0,9.0,-4.0
1472,每股盈餘,-0.43,-0.75,0.5,-1.03,0.02,-0.34,0.13,-0.06
1473,營業收入淨額,1926.0,2216.0,1846.0,2481.0,1806.0,2196.0,1770.0,2642.0
1473,營業利益,-79.0,-62.0,-51.0,54.0,-62.0,73.0,-59.0,114.0
1473,營業外收入及支出,30.0,19.0,38.0,19.0,28.0,-9.0,6.0,-32.0
1473,稅後淨利,-78.0,-53.0,-38.0,76.0,-33.0,25.0,-69.0,118.0
1473,每股盈餘,-0.33,-0.34,-0.09,0.47,-0.15,0.42,-0.31,0.58
1474,營業收入淨額,940.0,868.0,919.0,886.0,773.0,784.0,835.0,751.0
1474,營業利益,24.0,42.0,40.0,30.0,32.0,73.0,41.0,50.0
1474,營業外收入及支出,11.0,5.0,4.0,9.0,1.0,-44.0,2.0,-22.0
1474,稅後淨利,28.0,43.0,32.0,26.0,24.0,23.0,36.0,21.0
1474,每股盈餘,0.21,0.33,0.25,0.21,0.2,0.18,0.27,0.17
1475,營業收入淨額,14.0,15.0,17.0,31.0,27.0,48.0,46.0,37.0
1475,營業利益,-13.0,-16.0,-13.0,-14.0,-17.0,-11.0,-20.0,-19.0
1475,營業外收入及支出,1.0,3.0,1.0,3.0,5.0,-13.0,-2.0,-10.0
1475,稅後淨利,-13.0,-16.0,-13.0,-11.0,-12.0,-25.0,-22.0,-29.0
1475,每股盈餘,-0.78,-0.81,-9.77,-0.74,-0.27,-0.28,-1.09,-0.4
1476,營業收入淨額,6921.0,6580.0,7040.0,6103.0,5943.0,5146.0,6846.0,6262.0
1476,營業利益,1350.0,1165.0,1332.0,1105.0,964.0,797.0,1465.0,1221.0
1476,營業外收入及支出,183.0,-60.0,-51.0,0.0,54.0,-439.0,226.0,-179.0
1476,稅後淨利,1210.0,900.0,1071.0,920.0,791.0,286.0,1426.0,860.0
1476,每股盈餘,4.41,3.25,3.9,3.36,2.94,1.01,5.07,3.15
1477,營業收入淨額,5065.0,5131.0,5235.0,6922.0,4687.0,5531.0,5052.0,6174.0
1477,營業利益,346.0,416.0,418.0,600.0,312.0,438.0,289.0,509.0
1477,營業外收入及支出,-27.0,-10.0,-62.0,4.0,-41.0,-51.0,-21.0,-13.0
1477,稅後淨利,242.0,294.0,272.0,502.0,214.0,294.0,210.0,392.0
1477,每股盈餘,1.1,1.53,1.32,2.37,0.98,1.52,1.0,1.89
4414,營業收入淨額,4637.0,3583.0,5043.0,3873.0,594.0,584.0,673.0,596.0
4414,營業利益,-42.0,-36.0,-252.0,245.0,-85.0,-71.0,-121.0,-69.0
4414,營業外收入及支出,-56.0,-103.0,-88.0,-140.0,-4.0,-37.0,-1.0,-19.0
4414,稅後淨利,-114.0,-175.0,-272.0,118.0,-89.0,-107.0,-124.0,-88.0
4414,每股盈餘,-0.09,-0.16,-0.52,0.11,-0.37,-0.7,-0.86,-0.6
4426,營業收入淨額,464.0,560.0,418.0,472.0,495.0,513.0,547.0,672.0
4426,營業利益,64.0,137.0,58.0,82.0,106.0,99.0,159.0,288.0
4426,營業外收入及支出,38.0,-18.0,-18.0,-8.0,8.0,-40.0,21.0,-19.0
4426,稅後淨利,70.0,105.0,33.0,62.0,62.0,49.0,149.0,226.0
4426,每股盈餘,0.5,0.75,0.24,0.44,0.55,0.43,1.32,2.0
4438,營業收入淨額,2948.0,1183.0,2609.0,4888.0,1925.0,787.0,1653.0,4459.0
4438,營業利益,381.0,-126.0,-29.0,710.0,158.0,-184.0,-83.0,758.0
4438,營業外收入及支出,-27.0,-14.0,-7.0,42.0,8.0,-14.0,95.0,30.0
4438,稅後淨利,282.0,-125.0,-22.0,595.0,151.0,-178.0,13.0,607.0
4438,每股盈餘,2.49,-1.22,-0.29,5.68,1.41,-1.73,0.12,6.61
1503,營業收入淨額,6204.0,5647.0,5852.0,5438.0,5427.0,4984.0,5739.0,5163.0
1503,營業利益,424.0,522.0,272.0,328.0,289.0,502.0,242.0,386.0
1503,營業外收入及支出,166.0,66.0,67.0,180.0,171.0,14.0,86.0,74.0
1503,稅後淨利,373.0,363.0,266.0,407.0,247.0,424.0,257.0,387.0
1503,每股盈餘,0.76,0.59,0.47,0.77,0.55,0.77,0.4,0.7
1504,營業收入淨額,12890.0,12156.0,13275.0,12678.0,13073.0,11916.0,13428.0,12004.0
1504,營業利益,877.0,907.0,837.0,751.0,1009.0,899.0,1100.0,870.0
1504,營業外收入及支出,522.0,-55.0,87.0,444.0,381.0,-55.0,154.0,298.0
1504,稅後淨利,1181.0,593.0,745.0,778.0,1160.0,606.0,1045.0,1036.0
1504,每股盈餘,0.56,0.27,0.31,0.43,0.55,0.27,0.44,0.45
1506,營業收入淨額,305.0,320.0,343.0,321.0,343.0,356.0,404.0,341.0
1506,營業利益,-21.0,-34.0,-23.0,-12.0,11.0,2.0,11.0,4.0
1506,營業外收入及支出,-13.0,44.0,-4.0,-4.0,-8.0,-23.0,-4.0,1.0
1506,稅後淨利,-12.0,-50.0,-29.0,-13.0,5.0,34.0,14.0,-1.0
1506,每股盈餘,-0.23,0.1,-0.17,-0.13,0.0,0.18,0.07,0.01
1507,營業收入淨額,3753.0,4150.0,3681.0,4277.0,4620.0,4150.0,4822.0,4662.0
1507,營業利益,272.0,360.0,145.0,365.0,478.0,491.0,437.0,498.0
1507,營業外收入及支出,-56.0,41.0,-13.0,18.0,53.0,13.0,-28.0,35.0
1507,稅後淨利,203.0,374.0,218.0,279.0,350.0,372.0,329.0,452.0
1507,每股盈餘,0.17,0.88,0.38,0.64,0.82,0.92,0.62,1.11
1512,營業收入淨額,747.0,714.0,791.0,461.0,532.0,755.0,1430.0,862.0
1512,營業利益,4.0,-16.0,-85.0,-141.0,-100.0,-79.0,64.0,-35.0
1512,營業外收入及支出,-24.0,0.0,-20.0,-107.0,1.0,-22.0,-18.0,-21.0
1512,稅後淨利,-11.0,-18.0,-102.0,-247.0,-100.0,-111.0,32.0,-65.0
1512,每股盈餘,-0.09,-0.09,-0.6,-1.37,-0.55,-0.57,0.16,-0.38
1513,營業收入淨額,1936.0,2551.0,2906.0,2475.0,1541.0,2554.0,3454.0,2564.0
1513,營業利益,137.0,151.0,107.0,128.0,15.0,167.0,-32.0,139.0
1513,營業外收入及支出,60.0,4.0,15.0,102.0,102.0,-51.0,42.0,70.0
1513,稅後淨利,181.0,97.0,161.0,135.0,35.0,81.0,-27.0,200.0
1513,每股盈餘,0.44,0.27,0.22,0.49,0.23,0.25,0.04,0.49
1514,營業收入淨額,1012.0,1026.0,1277.0,970.0,788.0,749.0,875.0,951.0
1514,營業利益,26.0,53.0,53.0,28.0,16.0,19.0,-17.0,-1.0
1514,營業外收入及支出,28.0,4.0,-1.0,13.0,22.0,-19.0,15.0,4.0
1514,稅後淨利,40.0,53.0,47.0,38.0,31.0,4.0,-5.0,6.0
1514,每股盈餘,0.23,0.28,0.23,0.18,0.16,0.01,-0.03,0.05
1515,營業收入淨額,1035.0,1015.0,1735.0,1712.0,985.0,884.0,909.0,1005.0
1515,營業利益,4.0,14.0,180.0,174.0,20.0,24.0,0.0,80.0
1515,營業外收入及支出,70.0,0.0,-36.0,-1.0,19.0,-20.0,17.0,10.0
1515,稅後淨利,22.0,34.0,123.0,108.0,16.0,16.0,-3.0,64.0
1515,每股盈餘,0.3,0.08,0.63,0.65,0.18,0.02,0.05,0.42
1517,營業收入淨額,750.0,674.0,709.0,708.0,732.0,660.0,592.0,670.0
1517,營業利益,-34.0,-48.0,-43.0,11.0,13.0,13.0,102.0,-5.0
1517,營業外收入及支出,208.0,3.0,9.0,29.0,47.0,-16.0,43.0,22.0
1517,稅後淨利,123.0,-31.0,-22.0,40.0,62.0,11.0,142.0,14.0
1517,每股盈餘,0.55,-0.15,-0.13,0.19,0.01,-0.25,-0.1,0.07
1519,營業收入淨額,1204.0,1248.0,2101.0,1232.0,1346.0,1190.0,1359.0,1391.0
1519,營業利益,-103.0,-87.0,63.0,-5.0,52.0,48.0,38.0,80.0
1519,營業外收入及支出,43.0,6.0,-36.0,-12.0,23.0,-6.0,-35.0,62.0
1519,稅後淨利,-57.0,-69.0,14.0,-19.0,27.0,40.0,4.0,32.0
1519,每股盈餘,-0.2,-0.26,0.06,-0.07,0.23,0.14,0.01,0.44
1521,營業收入淨額,1643.0,1539.0,1583.0,1615.0,1623.0,1376.0,1838.0,1303.0
1521,營業利益,93.0,102.0,136.0,122.0,117.0,129.0,145.0,71.0
1521,營業外收入及支出,43.0,21.0,5.0,23.0,36.0,18.0,32.0,22.0
1521,稅後淨利,106.0,97.0,118.0,119.0,125.0,139.0,148.0,78.0
1521,每股盈餘,1.39,1.27,1.54,1.56,1.63,1.82,1.94,1.03
1522,營業收入淨額,3935.0,4282.0,4115.0,4403.0,3861.0,4232.0,4135.0,4081.0
1522,營業利益,144.0,262.0,62.0,57.0,116.0,297.0,150.0,303.0
1522,營業外收入及支出,133.0,1.0,52.0,134.0,100.0,56.0,91.0,33.0
1522,稅後淨利,181.0,254.0,28.0,146.0,177.0,146.0,210.0,272.0
1522,每股盈餘,0.68,0.81,0.09,0.51,0.62,0.89,0.75,0.81
1524,營業收入淨額,592.0,611.0,707.0,641.0,651.0,647.0,724.0,631.0
1524,營業利益,49.0,58.0,87.0,64.0,60.0,70.0,81.0,65.0
1524,營業外收入及支出,31.0,-21.0,-17.0,1.0,1.0,-57.0,19.0,-27.0
1524,稅後淨利,57.0,31.0,57.0,55.0,42.0,10.0,83.0,31.0
1524,每股盈餘,0.32,0.17,0.32,0.3,0.24,0.06,0.46,0.17
1525,營業收入淨額,350.0,278.0,302.0,272.0,329.0,267.0,311.0,293.0
1525,營業利益,12.0,3.0,6.0,-4.0,5.0,1.0,-2.0,2.0
1525,營業外收入及支出,129.0,120.0,150.0,154.0,171.0,129.0,217.0,129.0
1525,稅後淨利,97.0,105.0,125.0,144.0,138.0,133.0,127.0,145.0
1525,每股盈餘,1.32,1.43,1.7,1.97,1.88,1.82,1.92,1.78
1526,營業收入淨額,311.0,298.0,390.0,393.0,325.0,235.0,257.0,239.0
1526,營業利益,35.0,32.0,46.0,82.0,57.0,29.0,18.0,31.0
1526,營業外收入及支出,21.0,-6.0,-14.0,7.0,21.0,-63.0,23.0,-26.0
1526,稅後淨利,31.0,21.0,30.0,78.0,54.0,-13.0,13.0,11.0
1526,每股盈餘,0.76,0.46,0.54,1.48,1.26,-0.57,0.73,0.08
1527,營業收入淨額,919.0,914.0,899.0,1007.0,945.0,997.0,953.0,996.0
1527,營業利益,155.0,211.0,197.0,172.0,201.0,202.0,162.0,227.0
1527,營業外收入及支出,567.0,-278.0,-145.0,21.0,86.0,-498.0,300.0,-202.0
1527,稅後淨利,456.0,126.0,118.0,161.0,285.0,-288.0,401.0,29.0
1527,每股盈餘,4.14,-0.18,0.33,1.17,2.06,-2.08,2.91,0.18
1528,營業收入淨額,1320.0,1266.0,1228.0,1352.0,1032.0,853.0,888.0,1038.0
1528,營業利益,43.0,14.0,21.0,73.0,17.0,2.0,53.0,43.0
1528,營業外收入及支出,10.0,6.0,-5.0,11.0,24.0,-18.0,23.0,-36.0
1528,稅後淨利,39.0,21.0,0.0,72.0,39.0,-16.0,41.0,8.0
1528,每股盈餘,0.22,0.13,0.0,0.4,0.24,-0.09,0.21,0.05
1529,營業收入淨額,41.0,43.0,502.0,79.0,135.0,50.0,81.0,36.0
1529,營業利益,13.0,6.0,36.0,2.0,8.0,0.0,-3.0,-4.0
1529,營業外收入及支出,10.0,2.0,1.0,0.0,1.0,14.0,-46.0,-2.0
1529,稅後淨利,15.0,5.0,36.0,2.0,8.0,0.0,-50.0,-3.0
1529,每股盈餘,0.04,0.01,0.07,0.0,0.01,0.03,-0.16,-0.02
1530,營業收入淨額,1313.0,1080.0,1116.0,1118.0,1052.0,959.0,1058.0,894.0
1530,營業利益,125.0,84.0,104.0,83.0,79.0,42.0,61.0,71.0
1530,營業外收入及支出,67.0,-4.0,-5.0,18.0,19.0,-65.0,-1.0,-41.0
1530,稅後淨利,136.0,54.0,69.0,70.0,71.0,-35.0,62.0,18.0
1530,每股盈餘,1.37,0.56,0.72,0.69,0.67,-0.25,0.54,0.19
1531,營業收入淨額,676.0,583.0,599.0,538.0,532.0,585.0,496.0,682.0
1531,營業利益,45.0,36.0,62.0,81.0,57.0,76.0,20.0,57.0
1531,營業外收入及支出,63.0,-15.0,-7.0,2.0,12.0,-58.0,34.0,-29.0
1531,稅後淨利,72.0,6.0,38.0,54.0,54.0,10.0,43.0,21.0
1531,每股盈餘,0.39,0.04,0.21,0.29,0.3,0.06,0.23,0.11
1532,營業收入淨額,3727.0,3508.0,3225.0,4419.0,3646.0,3165.0,3021.0,4119.0
1532,營業利益,338.0,239.0,467.0,234.0,471.0,352.0,557.0,689.0
1532,營業外收入及支出,106.0,-100.0,-81.0,-82.0,-13.0,69.0,68.0,2.0
1532,稅後淨利,285.0,110.0,371.0,96.0,353.0,350.0,544.0,599.0
1532,每股盈餘,0.65,1.16,0.58,0.14,0.44,0.43,0.8,0.97
1533,營業收入淨額,632.0,713.0,691.0,653.0,615.0,528.0,562.0,594.0
1533,營業利益,-6.0,82.0,84.0,86.0,82.0,53.0,59.0,59.0
1533,營業外收入及支出,55.0,33.0,-36.0,-10.0,-10.0,-61.0,-14.0,-6.0
1533,稅後淨利,83.0,14.0,30.0,56.0,57.0,3.0,32.0,21.0
1533,每股盈餘,0.5,0.9,0.26,0.56,0.56,-0.24,0.25,0.21
1535,營業收入淨額,2492.0,2530.0,3641.0,2391.0,2169.0,1771.0,2190.0,1935.0
1535,營業利益,-7.0,72.0,46.0,68.0,41.0,96.0,226.0,119.0
1535,營業外收入及支出,31.0,-13.0,42.0,16.0,7.0,-71.0,-120.0,-35.0
1535,稅後淨利,15.0,32.0,59.0,46.0,27.0,16.0,50.0,60.0
1535,每股盈餘,0.11,0.26,0.57,0.52,0.26,0.16,0.41,0.49
1536,營業收入淨額,1804.0,1768.0,1660.0,1717.0,1643.0,1700.0,1508.0,1394.0
1536,營業利益,321.0,372.0,353.0,336.0,345.0,391.0,321.0,310.0
1536,營業外收入及支出,106.0,-52.0,-5.0,42.0,39.0,-123.0,92.0,-33.0
1536,稅後淨利,357.0,280.0,275.0,315.0,344.0,253.0,333.0,222.0
1536,每股盈餘,1.4,1.1,1.17,1.23,1.34,1.08,1.42,0.96
1537,營業收入淨額,2184.0,1983.0,2091.0,1981.0,1980.0,1721.0,1830.0,1846.0
1537,營業利益,300.0,287.0,354.0,276.0,330.0,302.0,295.0,341.0
1537,營業外收入及支出,92.0,-29.0,-16.0,8.0,19.0,-74.0,52.0,-28.0
1537,稅後淨利,297.0,199.0,237.0,219.0,266.0,185.0,277.0,235.0
1537,每股盈餘,3.67,2.44,2.9,2.67,3.27,2.2,3.3,2.76
1538,營業收入淨額,104.0,120.0,147.0,126.0,188.0,183.0,173.0,174.0
1538,營業利益,-23.0,-24.0,-10.0,-27.0,-16.0,-14.0,-17.0,-26.0
1538,營業外收入及支出,1.0,-15.0,-7.0,-13.0,-93.0,26.0,-51.0,15.0
1538,稅後淨利,-23.0,-39.0,-15.0,-39.0,-27.0,13.0,-14.0,-11.0
1538,每股盈餘,-0.4,-0.47,-0.21,-0.48,-1.31,0.15,-0.83,-0.13
1539,營業收入淨額,678.0,743.0,636.0,687.0,711.0,766.0,743.0,761.0
1539,營業利益,30.0,46.0,57.0,58.0,61.0,71.0,70.0,76.0
1539,營業外收入及支出,60.0,-32.0,-27.0,-7.0,5.0,-106.0,38.0,-55.0
1539,稅後淨利,68.0,17.0,26.0,43.0,46.0,-29.0,91.0,16.0
1539,每股盈餘,1.05,0.21,0.34,0.53,0.72,-0.43,1.18,0.24
1540,營業收入淨額,133.0,97.0,126.0,152.0,152.0,147.0,113.0,127.0
1540,營業利益,25.0,6.0,11.0,27.0,15.0,29.0,10.0,25.0
1540,營業外收入及支出,59.0,-7.0,-8.0,17.0,21.0,-57.0,16.0,-25.0
1540,稅後淨利,28.0,13.0,15.0,28.0,21.0,-2.0,9.0,5.0
1540,每股盈餘,0.78,0.09,0.03,0.45,0.37,-0.31,0.26,0.0
1541,營業收入淨額,979.0,723.0,986.0,1033.0,852.0,837.0,883.0,991.0
1541,營業利益,27.0,33.0,78.0,59.0,55.0,75.0,96.0,101.0
1541,營業外收入及支出,56.0,-29.0,-24.0,9.0,7.0,-78.0,42.0,-33.0
1541,稅後淨利,67.0,4.0,36.0,57.0,44.0,-4.0,113.0,54.0
1541,每股盈餘,0.85,0.05,0.48,0.72,0.56,-0.05,1.44,0.69
1558,營業收入淨額,1852.0,1048.0,1554.0,1780.0,1689.0,975.0,1381.0,1848.0
1558,營業利益,318.0,72.0,222.0,301.0,296.0,67.0,193.0,386.0
