,,2018_2Q,2018_1Q,2017_4Q,2017_3Q,2017_2Q,2017_1Q,2016_4Q,2016_3Q
2379,來自營運之現金流量,2998.0,1862.0,1690.0,733.0,773.0,562.0,1143.0,523.0
2379,投資活動之現金流量,-4865.0,-3548.0,-24385.0,-218.0,-196.0,-179.0,407.0,406.0
2379,籌資活動之現金流量,1150.0,-4134.0,73.0,-2340.0,2166.0,-4824.0,1714.0,1169.0
2379,本期產生現金流量,720.0,-6503.0,-23154.0,-1965.0,2900.0,-6061.0,3990.0,1559.0
2388,來自營運之現金流量,-140.0,-649.0,7.0,289.0,-324.0,-649.0,110.0,-272.0
2388,投資活動之現金流量,-24.0,154.0,341.0,-17.0,666.0,120.0,154.0,-82.0
2388,籌資活動之現金流量,156.0,359.0,16.0,-820.0,156.0,-45.0,-28.0,323.0
2388,本期產生現金流量,32.0,-153.0,356.0,-562.0,419.0,-645.0,273.0,-61.0
2401,來自營運之現金流量,120.0,-179.0,621.0,153.0,-105.0,-355.0,729.0,215.0
2401,投資活動之現金流量,-313.0,-200.0,58.0,183.0,-66.0,464.0,-32.0,646.0
2401,籌資活動之現金流量,-287.0,151.0,-390.0,-324.0,114.0,-993.0,-73.0,-1049.0
2401,本期產生現金流量,-465.0,-236.0,271.0,6.0,-59.0,-865.0,596.0,-183.0
2408,來自營運之現金流量,11778.0,7943.0,8857.0,5247.0,3090.0,5498.0,4777.0,3376.0
2408,投資活動之現金流量,-2678.0,8695.0,18360.0,12735.0,-707.0,-3969.0,-507.0,-389.0
2408,籌資活動之現金流量,1542.0,30.0,-17694.0,-16476.0,-83.0,10011.0,-8514.0,-5717.0
2408,本期產生現金流量,11340.0,16428.0,9229.0,1525.0,2715.0,11198.0,-4146.0,-2713.0
2434,來自營運之現金流量,-11.0,10.0,-9.0,-21.0,-26.0,-24.0,-4.0,-18.0
2434,投資活動之現金流量,-1.0,-2.0,-2.0,-2.0,0.0,-1.0,2.0,-12.0
2434,籌資活動之現金流量,0.0,16.0,5.0,17.0,22.0,0.0,36.0,-12.0
2434,本期產生現金流量,-12.0,24.0,-5.0,-5.0,-5.0,-26.0,28.0,-37.0
2436,來自營運之現金流量,-33.0,63.0,90.0,-129.0,-20.0,70.0,19.0,-33.0
2436,投資活動之現金流量,103.0,-48.0,157.0,-139.0,61.0,221.0,49.0,81.0
2436,籌資活動之現金流量,-18.0,80.0,-67.0,26.0,-13.0,100.0,-27.0,12.0
2436,本期產生現金流量,97.0,74.0,167.0,-246.0,31.0,349.0,56.0,46.0
2441,來自營運之現金流量,1081.0,1214.0,1124.0,1105.0,1016.0,1207.0,930.0,1018.0
2441,投資活動之現金流量,-824.0,-816.0,-879.0,-510.0,-1382.0,-922.0,-1167.0,-778.0
2441,籌資活動之現金流量,0.0,0.0,0.0,-1566.0,0.0,0.0,0.0,-1365.0
2441,本期產生現金流量,265.0,392.0,239.0,-973.0,-363.0,266.0,-228.0,-1136.0
2449,來自營運之現金流量,2033.0,1517.0,2354.0,2176.0,1926.0,2620.0,2373.0,2351.0
2449,投資活動之現金流量,-3505.0,-1611.0,-1093.0,-1377.0,-1487.0,-1247.0,-912.0,-2735.0
2449,籌資活動之現金流量,674.0,281.0,-853.0,-946.0,-528.0,-1754.0,-1278.0,188.0
2449,本期產生現金流量,-806.0,210.0,406.0,-59.0,-107.0,-463.0,364.0,-270.0
2451,來自營運之現金流量,930.0,256.0,1362.0,-225.0,739.0,1163.0,1413.0,-122.0
2451,投資活動之現金流量,-2271.0,398.0,309.0,1882.0,548.0,-1384.0,-1840.0,1657.0
2451,籌資活動之現金流量,0.0,0.0,0.0,-2585.0,0.0,0.0,0.0,-3231.0
2451,本期產生現金流量,-1352.0,677.0,1671.0,-911.0,1315.0,-273.0,-443.0,-1736.0
2454,來自營運之現金流量,9202.0,-1663.0,16739.0,6948.0,-1156.0,-1183.0,9209.0,3170.0
2454,投資活動之現金流量,5156.0,-896.0,-2137.0,1358.0,-2410.0,-5459.0,-2026.0,-4864.0
2454,籌資活動之現金流量,14431.0,-1281.0,1408.0,-17315.0,2422.0,9702.0,-10638.0,-11629.0
2454,本期產生現金流量,30756.0,-4721.0,15877.0,-9021.0,-666.0,-1412.0,-2595.0,-15985.0
2458,來自營運之現金流量,451.0,140.0,554.0,452.0,231.0,226.0,777.0,-159.0
2458,投資活動之現金流量,673.0,-202.0,-687.0,-208.0,43.0,40.0,173.0,695.0
2458,籌資活動之現金流量,-22.0,10.0,33.0,-644.0,30.0,70.0,-819.0,30.0
2458,本期產生現金流量,1103.0,-52.0,-100.0,-399.0,303.0,336.0,131.0,566.0
2481,來自營運之現金流量,556.0,-204.0,984.0,92.0,305.0,758.0,828.0,669.0
2481,投資活動之現金流量,72.0,-254.0,-156.0,-863.0,-241.0,-324.0,-209.0,-287.0
2481,籌資活動之現金流量,-511.0,1136.0,-440.0,369.0,-117.0,251.0,-698.0,-538.0
2481,本期產生現金流量,60.0,668.0,50.0,-309.0,-41.0,384.0,-75.0,-302.0
3006,來自營運之現金流量,-267.0,75.0,-41.0,527.0,287.0,177.0,266.0,176.0
3006,投資活動之現金流量,-128.0,240.0,-45.0,35.0,24.0,-73.0,128.0,8.0
3006,籌資活動之現金流量,4.0,0.0,22.0,-383.0,15.0,20.0,12.0,-312.0
3006,本期產生現金流量,-390.0,314.0,-63.0,180.0,326.0,123.0,407.0,-128.0
3014,來自營運之現金流量,290.0,224.0,43.0,478.0,-21.0,193.0,8.0,409.0
3014,投資活動之現金流量,-119.0,-179.0,-64.0,-19.0,-5.0,-210.0,-186.0,-21.0
3014,籌資活動之現金流量,0.0,-1.0,3.0,-474.0,35.0,85.0,3.0,-309.0
3014,本期產生現金流量,170.0,45.0,-18.0,-14.0,8.0,69.0,-176.0,80.0
3016,來自營運之現金流量,172.0,161.0,-10.0,107.0,143.0,-71.0,234.0,165.0
3016,投資活動之現金流量,-197.0,-321.0,-204.0,-108.0,-41.0,-68.0,-54.0,-105.0
3016,籌資活動之現金流量,69.0,177.0,831.0,93.0,60.0,-13.0,-66.0,-25.0
3016,本期產生現金流量,44.0,17.0,617.0,91.0,162.0,-152.0,113.0,35.0
3034,來自營運之現金流量,2031.0,2364.0,1948.0,2333.0,422.0,-321.0,2638.0,1912.0
3034,投資活動之現金流量,-308.0,-129.0,-42.0,77.0,-98.0,-687.0,-371.0,-121.0
3034,籌資活動之現金流量,-403.0,-1151.0,-871.0,-4716.0,578.0,-139.0,771.0,-5839.0
3034,本期產生現金流量,1321.0,1086.0,1034.0,-2303.0,906.0,-1167.0,3038.0,-4056.0
3035,來自營運之現金流量,-17.0,289.0,154.0,300.0,354.0,459.0,319.0,55.0
3035,投資活動之現金流量,-113.0,-142.0,112.0,-247.0,50.0,282.0,-152.0,-66.0
3035,籌資活動之現金流量,0.0,0.0,140.0,-246.0,0.0,-8.0,0.0,-491.0
3035,本期產生現金流量,-116.0,149.0,402.0,-181.0,416.0,691.0,169.0,-521.0
3041,來自營運之現金流量,-323.0,-175.0,-295.0,-304.0,79.0,-261.0,92.0,-45.0
3041,投資活動之現金流量,-5.0,385.0,499.0,85.0,-18.0,-94.0,314.0,60.0
3041,籌資活動之現金流量,0.0,0.0,0.0,12.0,-44.0,-2.0,7.0,-53.0
3041,本期產生現金流量,-326.0,209.0,206.0,-206.0,21.0,-368.0,401.0,-44.0
3054,來自營運之現金流量,-17.0,-27.0,8.0,18.0,81.0,-11.0,46.0,-32.0
3054,投資活動之現金流量,69.0,67.0,326.0,37.0,-31.0,85.0,-9.0,70.0
3054,籌資活動之現金流量,0.0,-130.0,-101.0,87.0,-80.0,-81.0,81.0,0.0
3054,本期產生現金流量,52.0,-90.0,233.0,143.0,-30.0,-7.0,119.0,38.0
3094,來自營運之現金流量,11.0,-13.0,17.0,17.0,7.0,4.0,43.0,-4.0
3094,投資活動之現金流量,0.0,0.0,-1.0,0.0,2.0,4.0,-2.0,20.0
3094,籌資活動之現金流量,0.0,0.0,1.0,13.0,-92.0,0.0,0.0,-97.0
3094,本期產生現金流量,13.0,-14.0,16.0,30.0,-81.0,1.0,42.0,-84.0
3189,來自營運之現金流量,726.0,782.0,1851.0,256.0,1757.0,2138.0,1770.0,941.0
3189,投資活動之現金流量,-1350.0,-1179.0,-1895.0,-2251.0,-1603.0,-1055.0,-694.0,-1231.0
3189,籌資活動之現金流量,1035.0,209.0,-516.0,1482.0,-480.0,-491.0,-497.0,-1080.0
3189,本期產生現金流量,421.0,-227.0,-575.0,-516.0,-324.0,544.0,585.0,-1378.0
3257,來自營運之現金流量,84.0,49.0,74.0,153.0,-85.0,50.0,99.0,19.0
3257,投資活動之現金流量,-76.0,-13.0,-5.0,-9.0,-1.0,-65.0,-2.0,-26.0
3257,籌資活動之現金流量,0.0,0.0,0.0,-57.0,14.0,0.0,0.0,-39.0
3257,本期產生現金流量,17.0,35.0,47.0,88.0,-69.0,-31.0,76.0,-27.0
3413,來自營運之現金流量,562.0,-72.0,182.0,183.0,546.0,-172.0,74.0,499.0
3413,投資活動之現金流量,-98.0,-140.0,-220.0,-526.0,106.0,-88.0,132.0,-83.0
3413,籌資活動之現金流量,127.0,827.0,-59.0,162.0,-94.0,73.0,-266.0,167.0
3413,本期產生現金流量,588.0,620.0,-94.0,-178.0,570.0,-214.0,-57.0,556.0
3443,來自營運之現金流量,803.0,-171.0,744.0,1532.0,-49.0,-299.0,913.0,251.0
3443,投資活動之現金流量,-278.0,-182.0,-139.0,-32.0,-75.0,-68.0,-46.0,-50.0
3443,籌資活動之現金流量,-670.0,0.0,3.0,0.0,-469.0,0.0,0.0,-402.0
3443,本期產生現金流量,-141.0,-354.0,606.0,1500.0,-592.0,-374.0,867.0,-205.0
3519,來自營運之現金流量,-348.0,-429.0,519.0,605.0,106.0,313.0,46.0,934.0
3519,投資活動之現金流量,92.0,-26.0,-163.0,-288.0,69.0,-26.0,178.0,-347.0
3519,籌資活動之現金流量,194.0,199.0,-188.0,-179.0,-418.0,-153.0,-258.0,-652.0
3519,本期產生現金流量,-66.0,-242.0,167.0,155.0,-252.0,120.0,-78.0,-73.0
3530,來自營運之現金流量,31.0,101.0,73.0,-93.0,-95.0,242.0,67.0,15.0
3530,投資活動之現金流量,-4.0,85.0,-53.0,-6.0,-94.0,-7.0,-12.0,53.0
3530,籌資活動之現金流量,-48.0,-47.0,49.0,5.0,7.0,9.0,8.0,4.0
3530,本期產生現金流量,-12.0,126.0,70.0,-87.0,-204.0,248.0,59.0,78.0
3532,來自營運之現金流量,1932.0,829.0,1339.0,986.0,1128.0,554.0,1173.0,842.0
3532,投資活動之現金流量,-1357.0,-574.0,-204.0,-59.0,-27.0,-40.0,-92.0,1351.0
3532,籌資活動之現金流量,2.0,2.0,2.0,-518.0,2.0,2.0,8.0,-2013.0
3532,本期產生現金流量,568.0,226.0,1155.0,414.0,1101.0,539.0,1196.0,223.0
3536,來自營運之現金流量,34.0,41.0,-158.0,30.0,-38.0,-44.0,-42.0,95.0
3536,投資活動之現金流量,-119.0,-226.0,-185.0,-26.0,-6.0,-11.0,-3.0,-7.0
3536,籌資活動之現金流量,-64.0,241.0,158.0,258.0,64.0,-96.0,53.0,-6.0
3536,本期產生現金流量,-153.0,66.0,-183.0,266.0,28.0,-168.0,8.0,71.0
3545,來自營運之現金流量,559.0,351.0,130.0,660.0,-321.0,-796.0,991.0,-160.0
3545,投資活動之現金流量,-135.0,-240.0,1254.0,-492.0,-19.0,-139.0,28.0,-616.0
3545,籌資活動之現金流量,189.0,113.0,-891.0,171.0,-69.0,9.0,415.0,-190.0
3545,本期產生現金流量,716.0,190.0,458.0,332.0,-409.0,-1051.0,1458.0,-977.0
3579,來自營運之現金流量,-337.0,-481.0,548.0,607.0,100.0,336.0,50.0,918.0
3579,投資活動之現金流量,92.0,-10.0,-135.0,-289.0,65.0,-29.0,181.0,-348.0
3579,籌資活動之現金流量,234.0,222.0,-254.0,-186.0,-421.0,-177.0,-248.0,-644.0
3579,本期產生現金流量,-15.0,-254.0,181.0,149.0,-265.0,116.0,-61.0,-73.0
3583,來自營運之現金流量,40.0,188.0,159.0,189.0,139.0,-31.0,277.0,115.0
3583,投資活動之現金流量,-12.0,-8.0,0.0,-6.0,-19.0,-15.0,-1.0,-12.0
3583,籌資活動之現金流量,12.0,-202.0,-3.0,-206.0,53.0,-55.0,-203.0,-88.0
3583,本期產生現金流量,44.0,-24.0,158.0,-23.0,175.0,-115.0,77.0,9.0
3588,來自營運之現金流量,83.0,-49.0,24.0,-15.0,64.0,-98.0,110.0,-13.0
3588,投資活動之現金流量,-75.0,-4.0,-14.0,-5.0,-8.0,-20.0,-75.0,-14.0
3588,籌資活動之現金流量,0.0,0.0,85.0,-71.0,0.0,0.0,0.0,-69.0
3588,本期產生現金流量,13.0,-54.0,95.0,-91.0,57.0,-121.0,37.0,-97.0
3686,來自營運之現金流量,0.0,-161.0,81.0,-21.0,-53.0,4.0,-40.0,-67.0
3686,投資活動之現金流量,-3.0,-12.0,0.0,-5.0,-155.0,-2.0,6.0,-4.0
3686,籌資活動之現金流量,8.0,-6.0,-36.0,-56.0,49.0,24.0,68.0,-95.0
3686,本期產生現金流量,5.0,-179.0,45.0,-83.0,-159.0,25.0,33.0,-166.0
3711,來自營運之現金流量,14951.0,,23758.0,,,,,
3711,投資活動之現金流量,-107863.0,,-10556.0,,,,,
3711,籌資活動之現金流量,113285.0,,-3613.0,,,,,
3711,本期產生現金流量,21949.0,,5498.0,,,,,
4919,來自營運之現金流量,494.0,-166.0,294.0,202.0,93.0,-210.0,184.0,34.0
4919,投資活動之現金流量,-39.0,-75.0,-86.0,-37.0,-101.0,-109.0,-99.0,-69.0
4919,籌資活動之現金流量,0.0,0.0,0.0,-498.0,0.0,0.0,0.0,-374.0
4919,本期產生現金流量,469.0,-254.0,201.0,-335.0,7.0,-355.0,94.0,-429.0
4952,來自營運之現金流量,141.0,-109.0,323.0,74.0,9.0,-131.0,345.0,96.0
4952,投資活動之現金流量,-33.0,-30.0,2.0,305.0,-205.0,-91.0,-47.0,208.0
4952,籌資活動之現金流量,-54.0,39.0,-158.0,-443.0,320.0,-53.0,-107.0,-310.0
4952,本期產生現金流量,55.0,-101.0,166.0,-65.0,122.0,-272.0,186.0,-3.0
4968,來自營運之現金流量,140.0,121.0,13.0,36.0,4.0,-84.0,74.0,33.0
4968,投資活動之現金流量,-217.0,148.0,-66.0,-26.0,-139.0,-11.0,180.0,-10.0
4968,籌資活動之現金流量,2.0,0.0,0.0,-92.0,0.0,0.0,0.0,-23.0
4968,本期產生現金流量,-68.0,265.0,-55.0,-83.0,-135.0,-110.0,261.0,-12.0
5269,來自營運之現金流量,312.0,142.0,328.0,158.0,59.0,234.0,48.0,68.0
5269,投資活動之現金流量,-35.0,-20.0,-67.0,-36.0,-36.0,-8.0,-25.0,-53.0
5269,籌資活動之現金流量,0.0,0.0,0.0,-257.0,0.0,0.0,0.0,-171.0
5269,本期產生現金流量,276.0,122.0,261.0,-135.0,24.0,225.0,23.0,-156.0
5285,來自營運之現金流量,21.0,-13.0,99.0,-153.0,8.0,-28.0,328.0,-143.0
5285,投資活動之現金流量,-87.0,-108.0,-70.0,-39.0,-85.0,-42.0,-34.0,-31.0
5285,籌資活動之現金流量,19.0,98.0,40.0,36.0,288.0,47.0,-243.0,112.0
5285,本期產生現金流量,-55.0,-20.0,70.0,-142.0,208.0,-39.0,55.0,-73.0
5305,來自營運之現金流量,271.0,68.0,435.0,399.0,315.0,47.0,637.0,311.0
5305,投資活動之現金流量,-258.0,161.0,274.0,638.0,-272.0,-524.0,-856.0,-308.0
5305,籌資活動之現金流量,-229.0,-36.0,-201.0,-627.0,-204.0,107.0,-189.0,-140.0
5305,本期產生現金流量,-234.0,273.0,505.0,473.0,-70.0,-621.0,-395.0,-339.0
5471,來自營運之現金流量,102.0,-48.0,163.0,81.0,35.0,-33.0,36.0,94.0
5471,投資活動之現金流量,-213.0,71.0,-2.0,-312.0,-9.0,-137.0,297.0,9.0
5471,籌資活動之現金流量,10.0,-2.0,-8.0,-305.0,4.0,-2.0,6.0,-370.0
5471,本期產生現金流量,-108.0,24.0,151.0,-533.0,33.0,-181.0,337.0,-274.0
6202,來自營運之現金流量,198.0,306.0,441.0,368.0,-136.0,27.0,471.0,340.0
6202,投資活動之現金流量,41.0,-24.0,-404.0,-168.0,516.0,395.0,-740.0,205.0
6202,籌資活動之現金流量,0.0,0.0,5.0,-802.0,0.0,0.0,2.0,-818.0
6202,本期產生現金流量,237.0,285.0,44.0,-600.0,382.0,416.0,-267.0,-277.0
6239,來自營運之現金流量,3742.0,5514.0,6332.0,4660.0,2580.0,4105.0,3755.0,3799.0
6239,投資活動之現金流量,-3505.0,-3878.0,-5123.0,-5849.0,-4257.0,-3612.0,-4708.0,-5328.0
6239,籌資活動之現金流量,266.0,-174.0,-1319.0,609.0,3049.0,1110.0,1030.0,-1566.0
6239,本期產生現金流量,834.0,1329.0,-284.0,-544.0,1290.0,1419.0,51.0,-3164.0
6243,來自營運之現金流量,25.0,-30.0,14.0,-59.0,-59.0,-69.0,26.0,-56.0
6243,投資活動之現金流量,-55.0,-39.0,-47.0,-31.0,-110.0,84.0,51.0,63.0
6243,籌資活動之現金流量,40.0,34.0,66.0,56.0,37.0,0.0,0.0,0.0
6243,本期產生現金流量,10.0,-35.0,32.0,-34.0,-132.0,15.0,77.0,7.0
6257,來自營運之現金流量,732.0,930.0,969.0,529.0,701.0,597.0,856.0,479.0
6257,投資活動之現金流量,-1033.0,199.0,-951.0,-674.0,-824.0,-323.0,-100.0,-1897.0
6257,籌資活動之現金流量,54.0,-204.0,-242.0,-472.0,1078.0,44.0,-863.0,1085.0
6257,本期產生現金流量,-181.0,905.0,-262.0,-617.0,950.0,321.0,-110.0,-337.0
6271,來自營運之現金流量,340.0,322.0,747.0,471.0,1113.0,731.0,938.0,449.0
6271,投資活動之現金流量,-127.0,-118.0,-188.0,-100.0,-175.0,-148.0,-106.0,-208.0
6271,籌資活動之現金流量,-27.0,-652.0,-152.0,-1059.0,-1881.0,-54.0,-109.0,-876.0
6271,本期產生現金流量,222.0,-465.0,393.0,-693.0,-941.0,474.0,745.0,-660.0
6531,來自營運之現金流量,-120.0,-167.0,-133.0,94.0,445.0,49.0,639.0,-479.0
6531,投資活動之現金流量,-4.0,41.0,-6.0,35.0,-3.0,-37.0,-25.0,-2.0
6531,籌資活動之現金流量,80.0,-27.0,-649.0,11.0,-67.0,-50.0,-60.0,-314.0
6531,本期產生現金流量,-43.0,-152.0,-790.0,140.0,376.0,-41.0,548.0,-796.0
6533,來自營運之現金流量,-13.0,-24.0,45.0,-21.0,34.0,-16.0,18.0,-34.0
6533,投資活動之現金流量,-30.0,-79.0,161.0,-50.0,-270.0,-281.0,-1.0,0.0
6533,籌資活動之現金流量,0.0,0.0,1.0,0.0,0.0,330.0,1.0,0.0
6533,本期產生現金流量,-42.0,-102.0,207.0,-71.0,-236.0,33.0,18.0,-35.0
6552,來自營運之現金流量,152.0,6.0,145.0,3.0,158.0,-8.0,239.0,79.0
6552,投資活動之現金流量,-129.0,-209.0,-199.0,-109.0,-170.0,-75.0,-28.0,-60.0
6552,籌資活動之現金流量,50.0,50.0,-10.0,-15.0,0.0,257.0,-150.0,123.0
6552,本期產生現金流量,73.0,-154.0,-64.0,-121.0,-12.0,174.0,61.0,142.0
8016,來自營運之現金流量,649.0,149.0,-63.0,674.0,91.0,-117.0,66.0,612.0
8016,投資活動之現金流量,-224.0,35.0,66.0,-208.0,-72.0,-29.0,-90.0,131.0
8016,籌資活動之現金流量,-140.0,498.0,-274.0,-676.0,-3.0,-21.0,-7.0,-578.0
8016,本期產生現金流量,310.0,674.0,-279.0,-214.0,10.0,-200.0,-20.0,145.0
8028,來自營運之現金流量,96.0,16.0,174.0,68.0,131.0,115.0,177.0,66.0
8028,投資活動之現金流量,-67.0,-58.0,-173.0,-90.0,-72.0,-81.0,-79.0,18.0
8028,籌資活動之現金流量,-54.0,26.0,67.0,-22.0,16.0,-71.0,-33.0,-164.0
8028,本期產生現金流量,-25.0,-16.0,68.0,-45.0,75.0,-36.0,65.0,-80.0
8081,來自營運之現金流量,115.0,211.0,64.0,97.0,128.0,6.0,85.0,103.0
8081,投資活動之現金流量,-70.0,-147.0,-14.0,-58.0,-2.0,344.0,-15.0,-16.0
8081,籌資活動之現金流量,69.0,62.0,-27.0,-399.0,-105.0,-77.0,124.0,-440.0
8081,本期產生現金流量,126.0,124.0,17.0,-362.0,32.0,265.0,207.0,-357.0
8110,來自營運之現金流量,286.0,745.0,734.0,1137.0,464.0,687.0,1604.0,670.0
8110,投資活動之現金流量,-527.0,-620.0,-674.0,-363.0,-730.0,-331.0,-758.0,-745.0
8110,籌資活動之現金流量,-147.0,709.0,-404.0,-418.0,101.0,-280.0,-213.0,-29.0
8110,本期產生現金流量,-395.0,844.0,-343.0,366.0,-157.0,50.0,624.0,-124.0
8131,來自營運之現金流量,445.0,336.0,533.0,693.0,540.0,593.0,683.0,590.0
8131,投資活動之現金流量,-593.0,-880.0,-850.0,-48.0,-734.0,-318.0,-254.0,-180.0
8131,籌資活動之現金流量,0.0,0.0,0.0,-884.0,0.0,0.0,0.0,-884.0
8131,本期產生現金流量,-148.0,-544.0,-317.0,-239.0,-194.0,275.0,430.0,-475.0
8150,來自營運之現金流量,708.0,759.0,1264.0,415.0,1214.0,1860.0,1261.0,541.0
8150,投資活動之現金流量,-966.0,-2178.0,-998.0,-905.0,-2621.0,1266.0,-1690.0,-1203.0
8150,籌資活動之現金流量,-2358.0,77.0,-893.0,-1888.0,759.0,1010.0,-4146.0,-122.0
8150,本期產生現金流量,-2606.0,-1347.0,-631.0,-2411.0,-614.0,4121.0,-4582.0,-818.0
8261,來自營運之現金流量,62.0,36.0,24.0,24.0,-103.0,-55.0,-49.0,-39.0
8261,投資活動之現金流量,-144.0,-12.0,1.0,-10.0,20.0,67.0,61.0,-70.0
8261,籌資活動之現金流量,-16.0,150.0,16.0,45.0,-57.0,0.0,0.0,-83.0
8261,本期產生現金流量,-88.0,169.0,37.0,58.0,-137.0,-2.0,17.0,-197.0
8271,來自營運之現金流量,-138.0,356.0,527.0,-11.0,29.0,-505.0,103.0,9.0
8271,投資活動之現金流量,-8.0,-11.0,-34.0,-16.0,-28.0,-7.0,-11.0,-18.0
8271,籌資活動之現金流量,203.0,-391.0,-406.0,22.0,149.0,367.0,26.0,-764.0
8271,本期產生現金流量,68.0,-50.0,82.0,-6.0,151.0,-160.0,120.0,-782.0
2301,來自營運之現金流量,-1379.0,816.0,3568.0,2753.0,776.0,4056.0,5592.0,6638.0
2301,投資活動之現金流量,1187.0,-1462.0,-1947.0,-1031.0,-941.0,-1333.0,-1032.0,-810.0
2301,籌資活動之現金流量,-4370.0,4445.0,-9729.0,1497.0,-428.0,-1650.0,-9667.0,1629.0
2301,本期產生現金流量,-3803.0,3622.0,-8535.0,3485.0,-1296.0,-1078.0,-4360.0,6797.0
2305,來自營運之現金流量,5.0,-176.0,98.0,0.0,-17.0,36.0,181.0,-55.0
2305,投資活動之現金流量,239.0,149.0,-51.0,49.0,-7.0,-41.0,-120.0,-75.0
2305,籌資活動之現金流量,15.0,-82.0,25.0,31.0,9.0,16.0,-107.0,-63.0
2305,本期產生現金流量,252.0,-102.0,75.0,94.0,-4.0,-30.0,-44.0,-218.0
2324,來自營運之現金流量,-11725.0,-434.0,-8522.0,-11930.0,13595.0,4676.0,18854.0,-10407.0
2324,投資活動之現金流量,-895.0,-1188.0,-1066.0,-823.0,-390.0,1404.0,-983.0,-558.0
2324,籌資活動之現金流量,9115.0,4567.0,8820.0,17304.0,-18844.0,-4016.0,6024.0,1966.0
2324,本期產生現金流量,-1931.0,2132.0,-1571.0,4396.0,-5475.0,-238.0,25699.0,-10201.0
2331,來自營運之現金流量,-1001.0,340.0,1266.0,-982.0,-52.0,588.0,-297.0,21.0
2331,投資活動之現金流量,-708.0,1658.0,-40.0,-93.0,10.0,44.0,203.0,-58.0
2331,籌資活動之現金流量,885.0,-817.0,-733.0,592.0,71.0,-403.0,112.0,-988.0
2331,本期產生現金流量,-950.0,1128.0,291.0,-392.0,-53.0,-23.0,96.0,-1214.0
2352,來自營運之現金流量,2296.0,2301.0,182.0,3133.0,-1228.0,-1752.0,4528.0,680.0
2352,投資活動之現金流量,-914.0,-2933.0,-2041.0,-1451.0,-2360.0,-998.0,-1143.0,-356.0
2352,籌資活動之現金流量,3569.0,1365.0,2270.0,-2871.0,4803.0,3075.0,-1793.0,-3083.0
2352,本期產生現金流量,5416.0,643.0,359.0,-1277.0,930.0,-202.0,1848.0,-3042.0
2353,來自營運之現金流量,1724.0,-2885.0,6513.0,8986.0,-5803.0,-17058.0,7930.0,-2531.0
2353,投資活動之現金流量,-121.0,93.0,197.0,58.0,-318.0,-278.0,-210.0,-190.0
2353,籌資活動之現金流量,-954.0,-1283.0,-176.0,-2978.0,-2482.0,3832.0,-238.0,-1285.0
2353,本期產生現金流量,1420.0,-4588.0,6438.0,6415.0,-7664.0,-15509.0,7667.0,-5045.0
2356,來自營運之現金流量,-20649.0,7851.0,14347.0,10358.0,-10185.0,-12254.0,5169.0,-2626.0
2356,投資活動之現金流量,3841.0,3251.0,3063.0,-16922.0,-1179.0,-3260.0,-5022.0,-1748.0
2356,籌資活動之現金流量,10741.0,-8378.0,-9948.0,5337.0,10763.0,11051.0,6741.0,-3193.0
2356,本期產生現金流量,-5734.0,2796.0,7375.0,-1124.0,-392.0,-4883.0,6489.0,-8092.0
2357,來自營運之現金流量,-3585.0,7781.0,13791.0,-491.0,-5762.0,-8919.0,14066.0,22386.0
2357,投資活動之現金流量,-219.0,-1692.0,-867.0,2053.0,-375.0,-735.0,-555.0,-5545.0
2357,籌資活動之現金流量,148.0,486.0,-721.0,-11367.0,2219.0,563.0,1007.0,-10628.0
2357,本期產生現金流量,-1209.0,5192.0,11105.0,-9946.0,-3805.0,-12853.0,16282.0,4305.0
2362,來自營運之現金流量,922.0,-317.0,1896.0,337.0,695.0,-970.0,1232.0,1045.0
2362,投資活動之現金流量,-686.0,103.0,-569.0,118.0,-89.0,-388.0,-243.0,16.0
2362,籌資活動之現金流量,-1102.0,-1506.0,-181.0,3.0,546.0,918.0,-1876.0,-1393.0
2362,本期產生現金流量,-524.0,-1660.0,1230.0,336.0,1199.0,-753.0,-330.0,-1027.0
2364,來自營運之現金流量,-10.0,-10.0,-22.0,-20.0,-9.0,-65.0,-8.0,-57.0
2364,投資活動之現金流量,-7.0,-5.0,-5.0,-1.0,-13.0,-2.0,-4.0,-3.0
2364,籌資活動之現金流量,19.0,68.0,45.0,21.0,82.0,0.0,0.0,0.0
2364,本期產生現金流量,5.0,49.0,17.0,-4.0,55.0,-51.0,6.0,-58.0
2365,來自營運之現金流量,141.0,-79.0,-209.0,23.0,15.0,-76.0,96.0,132.0
2365,投資活動之現金流量,-25.0,9.0,107.0,159.0,-13.0,-35.0,-204.0,33.0
2365,籌資活動之現金流量,-208.0,-39.0,-15.0,-60.0,6.0,-30.0,66.0,68.0
2365,本期產生現金流量,-77.0,-117.0,-85.0,99.0,12.0,-186.0,2.0,210.0
2376,來自營運之現金流量,-486.0,-578.0,988.0,2744.0,1161.0,-989.0,2120.0,337.0
2376,投資活動之現金流量,-290.0,-230.0,409.0,-321.0,-157.0,67.0,-94.0,-308.0
